plot_width,plot_length,plot_area_sqft,aspect_ratio,floors,bhk,family_size,parking_spaces,facing_direction,vastu_priority,layout_archetype,circulation_ratio
73.2,73.4,5372.9,1.003,2,6,10,2,East,True,L_SHAPED_COURTYARD,0.207
66.6,77.4,5154.8,1.162,1,4,6,2,North,True,L_SHAPED_COURTYARD,0.162
61.2,140.0,8568.0,2.288,3,6,9,1,East,True,CENTRAL_SPINE_SPLIT,0.175
45.5,98.5,4481.8,2.165,2,4,5,2,North,True,CENTRAL_SPINE_SPLIT,0.148
67.2,110.3,7412.2,1.641,3,4,5,2,East,True,VILLA_PERIMETER,0.231
61.1,52.1,3183.3,0.853,2,5,9,1,West,False,VILLA_PERIMETER,0.206
71.4,50.1,3577.1,0.702,2,5,6,2,North,False,VILLA_PERIMETER,0.191
23.8,23.8,566.4,1.0,2,2,4,0,South,True,COMPACT_LINEAR,0.095
54.0,49.1,2651.4,0.909,2,5,7,1,South,True,VILLA_PERIMETER,0.192
26.5,55.1,1460.2,2.079,2,3,5,1,East,True,CENTRAL_SPINE_SPLIT,0.162
67.0,65.3,4375.1,0.975,2,4,8,2,North,False,L_SHAPED_COURTYARD,0.189
23.5,40.9,961.1,1.74,2,2,2,1,West,True,COMPACT_LINEAR,0.1
28.9,54.7,1580.8,1.893,2,4,7,1,West,True,CENTRAL_SPINE_SPLIT,0.163
63.1,136.5,8613.1,2.163,1,6,7,1,North,True,CENTRAL_SPINE_SPLIT,0.149
60.3,130.0,7839.0,2.156,2,4,8,3,West,False,CENTRAL_SPINE_SPLIT,0.168
69.8,140.0,9772.0,2.006,1,6,9,2,North,True,CENTRAL_SPINE_SPLIT,0.166
34.6,33.2,1148.7,0.96,1,2,2,1,East,True,COMPACT_LINEAR,0.104
45.8,94.8,4341.8,2.07,1,4,8,1,South,True,COMPACT_LINEAR,0.141
40.7,40.2,1636.1,0.988,3,3,7,1,West,False,WRAP_AROUND_OPEN_PLAN,0.124
60.0,58.1,3486.0,0.968,2,4,6,1,East,True,L_SHAPED_COURTYARD,0.166
26.3,26.1,686.4,0.992,3,1,2,0,West,True,COMPACT_LINEAR,0.104
47.9,74.6,3573.3,1.557,2,4,7,2,East,False,VILLA_PERIMETER,0.196
53.2,88.6,4713.5,1.665,2,5,9,2,North,True,VILLA_PERIMETER,0.204
56.3,140.0,7882.0,2.487,2,5,7,1,West,True,L_SHAPED_COURTYARD,0.163
19.0,30.9,587.1,1.626,2,1,3,0,East,True,COMPACT_LINEAR,0.114
33.6,50.8,1706.9,1.512,1,3,7,1,East,True,WRAP_AROUND_OPEN_PLAN,0.142
47.4,102.0,4834.8,2.152,2,4,5,1,North,True,CENTRAL_SPINE_SPLIT,0.164
37.1,55.5,2059.1,1.496,2,4,6,1,East,True,WRAP_AROUND_OPEN_PLAN,0.131
73.0,140.0,10220.0,1.918,2,4,6,1,East,True,CENTRAL_SPINE_SPLIT,0.159
37.2,74.5,2771.4,2.003,3,4,5,3,South,True,CENTRAL_SPINE_SPLIT,0.169
19.3,52.4,1011.3,2.715,1,2,4,1,North,True,CENTRAL_SPINE_SPLIT,0.17
22.3,58.6,1306.8,2.628,1,3,5,1,South,False,CENTRAL_SPINE_SPLIT,0.133
51.3,84.0,4309.2,1.637,2,4,8,1,West,True,VILLA_PERIMETER,0.214
61.3,126.7,7766.7,2.067,2,4,6,1,East,True,CENTRAL_SPINE_SPLIT,0.15
56.9,140.0,7966.0,2.46,2,4,6,1,North,True,CENTRAL_SPINE_SPLIT,0.161
19.6,36.5,715.4,1.862,2,2,4,1,North,True,CENTRAL_SPINE_SPLIT,0.171
22.2,22.0,488.4,0.991,2,2,4,0,East,True,COMPACT_LINEAR,0.113
50.7,96.8,4907.8,1.909,2,6,10,1,East,True,CENTRAL_SPINE_SPLIT,0.181
47.3,49.4,2336.6,1.044,2,3,2,1,North,True,L_SHAPED_COURTYARD,0.149
51.9,130.4,6767.8,2.513,1,4,4,2,East,False,CENTRAL_SPINE_SPLIT,0.141
71.2,66.3,4720.6,0.931,2,5,6,2,South,True,VILLA_PERIMETER,0.211
64.9,100.8,6541.9,1.553,2,6,9,2,East,False,VILLA_PERIMETER,0.206
36.5,86.8,3168.2,2.378,2,4,6,3,North,True,CENTRAL_SPINE_SPLIT,0.147
24.9,34.5,859.0,1.386,1,2,3,1,South,True,COMPACT_LINEAR,0.103
19.1,35.1,670.4,1.838,2,2,4,0,East,True,CENTRAL_SPINE_SPLIT,0.159
73.6,140.0,10304.0,1.902,2,6,8,2,East,True,CENTRAL_SPINE_SPLIT,0.172
32.2,77.8,2505.2,2.416,2,3,3,2,North,True,CENTRAL_SPINE_SPLIT,0.165
21.6,59.8,1291.7,2.769,2,1,4,1,South,True,CENTRAL_SPINE_SPLIT,0.145
57.4,53.9,3093.9,0.939,2,4,6,2,South,True,VILLA_PERIMETER,0.195
36.0,29.8,1072.8,0.828,2,2,5,1,South,True,COMPACT_LINEAR,0.098
54.3,113.3,6152.2,2.087,1,4,7,3,South,True,CENTRAL_SPINE_SPLIT,0.148
65.5,140.0,9170.0,2.137,3,5,8,1,South,True,CENTRAL_SPINE_SPLIT,0.154
67.6,71.5,4833.4,1.058,2,4,6,2,North,True,L_SHAPED_COURTYARD,0.189
36.0,91.4,3290.4,2.539,2,4,4,3,North,True,CENTRAL_SPINE_SPLIT,0.132
21.5,37.1,797.6,1.726,1,2,5,1,East,True,COMPACT_LINEAR,0.121
61.7,140.0,8638.0,2.269,2,6,10,3,North,True,CENTRAL_SPINE_SPLIT,0.158
33.8,85.7,2896.7,2.536,1,4,6,2,West,True,CENTRAL_SPINE_SPLIT,0.14
47.7,87.4,4169.0,1.832,1,5,8,1,West,False,CENTRAL_SPINE_SPLIT,0.153
71.5,90.9,6499.4,1.271,1,5,8,3,South,False,WRAP_AROUND_OPEN_PLAN,0.142
20.3,46.3,939.9,2.281,3,2,5,1,East,False,CENTRAL_SPINE_SPLIT,0.159
72.1,73.4,5292.1,1.018,2,4,6,3,East,True,L_SHAPED_COURTYARD,0.195
21.5,55.6,1195.4,2.586,2,2,2,1,South,True,CENTRAL_SPINE_SPLIT,0.157
28.7,49.6,1423.5,1.728,2,3,5,1,East,True,WRAP_AROUND_OPEN_PLAN,0.15
57.3,48.5,2779.0,0.846,2,5,8,1,North,True,L_SHAPED_COURTYARD,0.171
61.1,140.0,8554.0,2.291,2,4,5,2,North,True,CENTRAL_SPINE_SPLIT,0.166
55.3,55.6,3074.7,1.005,1,3,4,2,East,True,L_SHAPED_COURTYARD,0.171
59.0,57.0,3363.0,0.966,2,3,5,2,West,False,WRAP_AROUND_OPEN_PLAN,0.138
39.2,51.9,2034.5,1.324,1,3,4,1,West,True,WRAP_AROUND_OPEN_PLAN,0.127
39.2,65.1,2551.9,1.661,1,4,6,1,South,True,WRAP_AROUND_OPEN_PLAN,0.126
33.5,48.2,1614.7,1.439,1,2,5,1,North,True,WRAP_AROUND_OPEN_PLAN,0.145
61.9,140.0,8666.0,2.262,3,5,9,2,West,False,CENTRAL_SPINE_SPLIT,0.17
56.4,75.6,4263.8,1.34,3,4,4,1,East,False,L_SHAPED_COURTYARD,0.189
54.8,80.5,4411.4,1.469,1,4,6,2,West,True,WRAP_AROUND_OPEN_PLAN,0.168
21.0,22.0,462.0,1.048,1,1,2,0,North,True,COMPACT_LINEAR,0.128
63.9,103.5,6613.6,1.62,2,5,6,2,East,True,VILLA_PERIMETER,0.206
73.2,81.6,5973.1,1.115,2,6,8,2,East,True,COMPACT_LINEAR,0.184
28.5,49.4,1407.9,1.733,1,3,6,1,North,True,WRAP_AROUND_OPEN_PLAN,0.122
38.3,58.3,2232.9,1.522,3,4,7,2,North,False,WRAP_AROUND_OPEN_PLAN,0.134
74.7,78.7,5878.9,1.054,2,4,5,3,South,True,VILLA_PERIMETER,0.205
54.2,42.8,2319.8,0.79,2,4,7,3,North,False,WRAP_AROUND_OPEN_PLAN,0.152
20.8,38.3,796.6,1.841,2,2,3,1,West,True,CENTRAL_SPINE_SPLIT,0.147
20.7,43.7,904.6,2.111,3,3,4,1,North,True,CENTRAL_SPINE_SPLIT,0.164
31.4,38.1,1196.3,1.213,1,2,4,1,East,False,COMPACT_LINEAR,0.112
36.9,27.0,996.3,0.732,2,1,3,1,West,True,COMPACT_LINEAR,0.113
36.4,89.9,3272.4,2.47,1,3,6,1,North,False,CENTRAL_SPINE_SPLIT,0.156
18.7,41.7,779.8,2.23,2,2,1,1,South,True,CENTRAL_SPINE_SPLIT,0.147
58.0,128.1,7429.8,2.209,1,5,9,2,East,True,CENTRAL_SPINE_SPLIT,0.168
37.1,97.6,3621.0,2.631,2,4,8,2,South,True,CENTRAL_SPINE_SPLIT,0.159
27.9,52.6,1467.5,1.885,3,4,4,1,East,True,CENTRAL_SPINE_SPLIT,0.184
44.1,109.5,4828.9,2.483,2,5,6,2,East,True,CENTRAL_SPINE_SPLIT,0.154
40.0,92.3,3692.0,2.308,2,5,7,1,North,True,CENTRAL_SPINE_SPLIT,0.137
28.2,31.7,893.9,1.124,2,1,2,1,West,True,COMPACT_LINEAR,0.103
51.8,137.6,7127.7,2.656,2,6,7,1,South,True,CENTRAL_SPINE_SPLIT,0.168
35.2,88.2,3104.6,2.506,1,3,5,1,West,True,CENTRAL_SPINE_SPLIT,0.127
18.5,31.8,588.3,1.719,2,1,2,0,East,True,COMPACT_LINEAR,0.118
43.3,59.9,2593.7,1.383,2,3,5,2,North,True,WRAP_AROUND_OPEN_PLAN,0.135
36.0,64.0,2304.0,1.778,2,3,4,2,North,True,CENTRAL_SPINE_SPLIT,0.15
68.3,140.0,9562.0,2.05,2,5,6,1,West,True,CENTRAL_SPINE_SPLIT,0.182
69.2,140.0,9688.0,2.023,1,4,3,2,North,False,CENTRAL_SPINE_SPLIT,0.191
45.9,71.2,3268.1,1.551,1,3,5,1,East,True,WRAP_AROUND_OPEN_PLAN,0.137
20.9,39.0,815.1,1.866,1,2,3,1,East,True,CENTRAL_SPINE_SPLIT,0.159
71.2,95.6,6806.7,1.343,2,4,6,3,East,True,L_SHAPED_COURTYARD,0.167
34.2,32.8,1121.8,0.959,1,3,7,1,South,True,WRAP_AROUND_OPEN_PLAN,0.159
40.1,49.6,1989.0,1.237,2,3,5,1,East,True,L_SHAPED_COURTYARD,0.184
74.3,120.4,8945.7,1.62,3,4,6,3,North,True,VILLA_PERIMETER,0.216
33.6,72.8,2446.1,2.167,1,3,8,1,West,True,CENTRAL_SPINE_SPLIT,0.178
35.8,85.2,3050.2,2.38,1,4,6,2,East,False,CENTRAL_SPINE_SPLIT,0.149
66.7,140.0,9338.0,2.099,3,6,9,2,South,False,CENTRAL_SPINE_SPLIT,0.174
27.1,27.0,731.7,0.996,2,2,1,1,East,True,COMPACT_LINEAR,0.11
40.7,112.1,4562.5,2.754,2,5,7,1,South,False,CENTRAL_SPINE_SPLIT,0.182
56.7,140.0,7938.0,2.469,2,6,9,3,West,True,CENTRAL_SPINE_SPLIT,0.161
25.6,38.6,988.2,1.508,3,3,8,1,North,True,WRAP_AROUND_OPEN_PLAN,0.16
40.9,44.8,1832.3,1.095,1,3,5,1,West,True,WRAP_AROUND_OPEN_PLAN,0.144
53.2,124.3,6612.8,2.336,2,5,8,1,North,True,CENTRAL_SPINE_SPLIT,0.155
25.3,22.0,556.6,0.87,2,2,3,0,East,True,COMPACT_LINEAR,0.117
65.0,140.0,9100.0,2.154,3,5,7,2,West,True,CENTRAL_SPINE_SPLIT,0.142
43.7,92.1,4024.8,2.108,2,4,6,3,East,True,CENTRAL_SPINE_SPLIT,0.182
55.9,115.1,6434.1,2.059,2,4,7,2,North,True,CENTRAL_SPINE_SPLIT,0.164
58.7,127.8,7501.9,2.177,3,4,9,1,South,False,CENTRAL_SPINE_SPLIT,0.16
40.3,55.1,2220.5,1.367,1,3,4,2,North,True,WRAP_AROUND_OPEN_PLAN,0.153
24.5,62.6,1533.7,2.555,2,3,5,1,East,True,CENTRAL_SPINE_SPLIT,0.16
34.0,29.1,989.4,0.856,2,3,4,1,North,True,WRAP_AROUND_OPEN_PLAN,0.132
45.5,117.4,5341.7,2.58,2,4,8,3,South,True,CENTRAL_SPINE_SPLIT,0.139
28.8,59.6,1716.5,2.069,1,2,2,1,East,True,CENTRAL_SPINE_SPLIT,0.164
34.6,91.3,3159.0,2.639,2,4,7,2,South,True,CENTRAL_SPINE_SPLIT,0.146
50.8,42.6,2164.1,0.839,2,3,4,1,South,True,WRAP_AROUND_OPEN_PLAN,0.13
40.0,105.8,4232.0,2.645,3,5,8,2,North,True,CENTRAL_SPINE_SPLIT,0.171
72.6,140.0,10164.0,1.928,3,6,10,2,South,True,CENTRAL_SPINE_SPLIT,0.162
56.4,89.5,5047.8,1.587,2,6,9,2,North,True,VILLA_PERIMETER,0.196
71.5,140.0,10010.0,1.958,2,4,7,3,North,False,CENTRAL_SPINE_SPLIT,0.17
59.5,85.0,5057.5,1.429,2,6,8,1,North,True,VILLA_PERIMETER,0.212
47.1,87.0,4097.7,1.847,1,6,10,2,East,True,CENTRAL_SPINE_SPLIT,0.156
29.3,54.2,1588.1,1.85,2,4,5,1,West,True,CENTRAL_SPINE_SPLIT,0.156
43.2,97.6,4216.3,2.259,2,5,8,2,East,False,CENTRAL_SPINE_SPLIT,0.161
21.6,22.0,475.2,1.019,3,1,3,0,East,True,COMPACT_LINEAR,0.113
70.7,64.9,4588.4,0.918,2,5,9,1,West,True,VILLA_PERIMETER,0.184
59.5,127.0,7556.5,2.134,2,6,10,1,North,True,CENTRAL_SPINE_SPLIT,0.147
44.7,93.5,4179.4,2.092,2,5,8,1,East,True,WRAP_AROUND_OPEN_PLAN,0.186
67.3,68.4,4603.3,1.016,1,4,8,1,East,False,L_SHAPED_COURTYARD,0.158
45.8,67.2,3077.8,1.467,2,4,6,2,North,True,VILLA_PERIMETER,0.194
69.4,73.2,5080.1,1.055,2,6,9,3,North,True,L_SHAPED_COURTYARD,0.193
43.5,82.5,3588.8,1.897,2,4,6,2,North,False,CENTRAL_SPINE_SPLIT,0.153
66.8,140.0,9352.0,2.096,3,4,5,3,North,True,CENTRAL_SPINE_SPLIT,0.156
45.1,84.4,3806.4,1.871,1,5,4,1,West,True,CENTRAL_SPINE_SPLIT,0.143
24.3,33.3,809.2,1.37,2,2,3,1,South,True,COMPACT_LINEAR,0.098
72.2,81.9,5913.2,1.134,2,5,9,3,South,True,VILLA_PERIMETER,0.2
41.0,56.0,2296.0,1.366,2,4,5,1,North,True,WRAP_AROUND_OPEN_PLAN,0.149
52.0,107.1,5569.2,2.06,2,4,3,2,South,False,CENTRAL_SPINE_SPLIT,0.155
36.0,80.7,2905.2,2.242,1,4,8,2,West,True,CENTRAL_SPINE_SPLIT,0.158
74.9,128.3,9609.7,1.713,3,6,10,2,East,True,VILLA_PERIMETER,0.191
47.7,61.2,2919.2,1.283,1,4,7,2,North,True,L_SHAPED_COURTYARD,0.173
36.4,88.4,3217.8,2.429,3,4,4,2,North,True,WRAP_AROUND_OPEN_PLAN,0.17
28.9,49.9,1442.1,1.727,2,3,4,1,North,False,WRAP_AROUND_OPEN_PLAN,0.145
66.9,55.0,3679.5,0.822,2,4,6,3,West,False,VILLA_PERIMETER,0.183
18.3,22.0,402.6,1.202,2,1,3,0,West,True,COMPACT_LINEAR,0.096
44.1,65.7,2897.4,1.49,2,4,4,3,North,True,VILLA_PERIMETER,0.231
32.9,78.2,2572.8,2.377,1,4,5,2,East,False,CENTRAL_SPINE_SPLIT,0.161
28.3,67.4,1907.4,2.382,2,3,5,1,South,True,CENTRAL_SPINE_SPLIT,0.175
28.4,56.7,1610.3,1.996,1,3,6,1,South,True,CENTRAL_SPINE_SPLIT,0.151
55.1,79.8,4397.0,1.448,3,6,10,2,East,False,VILLA_PERIMETER,0.172
74.9,107.2,8029.3,1.431,2,6,7,2,West,True,VILLA_PERIMETER,0.214
40.4,112.2,4532.9,2.777,2,5,9,1,East,False,CENTRAL_SPINE_SPLIT,0.146
21.9,61.0,1335.9,2.785,1,3,6,1,East,False,CENTRAL_SPINE_SPLIT,0.151
20.9,53.8,1124.4,2.574,2,2,2,1,West,True,CENTRAL_SPINE_SPLIT,0.165
28.9,75.6,2184.8,2.616,1,3,3,1,North,True,COMPACT_LINEAR,0.149
18.2,40.3,733.5,2.214,2,2,2,1,East,True,CENTRAL_SPINE_SPLIT,0.164
54.7,140.0,7658.0,2.559,2,4,7,2,North,False,CENTRAL_SPINE_SPLIT,0.162
50.6,140.0,7084.0,2.767,2,6,8,2,North,True,CENTRAL_SPINE_SPLIT,0.168
34.0,83.6,2842.4,2.459,2,4,7,1,East,True,CENTRAL_SPINE_SPLIT,0.158
58.7,113.1,6639.0,1.927,3,6,10,2,North,True,CENTRAL_SPINE_SPLIT,0.143
34.3,40.8,1399.4,1.19,2,3,3,1,North,True,WRAP_AROUND_OPEN_PLAN,0.139
55.2,65.6,3621.1,1.188,3,4,6,2,North,True,L_SHAPED_COURTYARD,0.164
19.2,22.0,422.4,1.146,1,1,1,0,North,False,COMPACT_LINEAR,0.107
43.4,38.7,1679.6,0.892,1,3,5,1,West,True,VILLA_PERIMETER,0.133
59.3,97.0,5752.1,1.636,2,4,6,2,South,True,VILLA_PERIMETER,0.185
35.8,58.0,2076.4,1.62,2,3,3,1,South,False,L_SHAPED_COURTYARD,0.14
70.4,140.0,9856.0,1.989,2,5,9,3,East,True,CENTRAL_SPINE_SPLIT,0.141
55.2,99.7,5503.4,1.806,3,4,5,2,South,True,CENTRAL_SPINE_SPLIT,0.141
23.4,25.8,603.7,1.103,1,1,3,0,West,True,COMPACT_LINEAR,0.09
38.4,87.5,3360.0,2.279,2,4,5,2,South,False,CENTRAL_SPINE_SPLIT,0.149
22.2,43.0,954.6,1.937,2,3,3,1,East,False,CENTRAL_SPINE_SPLIT,0.168
24.0,34.8,835.2,1.45,1,2,4,1,North,False,COMPACT_LINEAR,0.133
74.5,140.0,10430.0,1.879,1,5,8,1,South,True,CENTRAL_SPINE_SPLIT,0.161
66.7,140.0,9338.0,2.099,2,5,7,1,South,False,CENTRAL_SPINE_SPLIT,0.153
34.4,74.5,2562.8,2.166,2,4,5,3,East,False,CENTRAL_SPINE_SPLIT,0.178
27.6,42.2,1164.7,1.529,3,2,5,1,South,True,COMPACT_LINEAR,0.105
63.5,71.5,4540.2,1.126,2,4,5,1,West,True,VILLA_PERIMETER,0.203
22.1,57.0,1259.7,2.579,2,2,3,1,South,True,CENTRAL_SPINE_SPLIT,0.16
40.7,82.7,3365.9,2.032,3,5,4,1,North,True,CENTRAL_SPINE_SPLIT,0.163
39.7,28.1,1115.6,0.708,1,2,3,1,East,True,COMPACT_LINEAR,0.102
63.8,59.7,3808.9,0.936,1,4,8,1,East,True,L_SHAPED_COURTYARD,0.184
58.9,122.6,7221.1,2.081,3,5,8,2,South,True,CENTRAL_SPINE_SPLIT,0.165
33.6,88.9,2987.0,2.646,3,4,8,2,East,True,CENTRAL_SPINE_SPLIT,0.158
68.2,63.9,4358.0,0.937,1,5,7,2,North,True,L_SHAPED_COURTYARD,0.187
27.5,57.5,1581.2,2.091,1,3,8,1,East,True,CENTRAL_SPINE_SPLIT,0.175
40.9,31.8,1300.6,0.778,2,3,4,1,North,False,WRAP_AROUND_OPEN_PLAN,0.133
38.6,66.1,2551.5,1.712,2,4,6,3,South,True,VILLA_PERIMETER,0.221
44.3,118.1,5231.8,2.666,2,4,7,2,West,True,CENTRAL_SPINE_SPLIT,0.186
67.3,47.6,3203.5,0.707,2,4,9,1,North,True,VILLA_PERIMETER,0.19
62.7,79.3,4972.1,1.265,2,5,10,1,South,True,VILLA_PERIMETER,0.217
57.8,49.3,2849.5,0.853,2,5,8,1,North,False,L_SHAPED_COURTYARD,0.179
47.3,36.5,1726.4,0.772,1,3,5,1,East,True,WRAP_AROUND_OPEN_PLAN,0.146
48.7,121.7,5926.8,2.499,2,4,5,2,North,True,CENTRAL_SPINE_SPLIT,0.161
45.1,88.4,3986.8,1.96,1,5,6,2,East,True,CENTRAL_SPINE_SPLIT,0.154
26.3,64.6,1699.0,2.456,1,3,5,1,East,True,CENTRAL_SPINE_SPLIT,0.15
26.7,74.0,1975.8,2.772,1,3,5,1,North,False,CENTRAL_SPINE_SPLIT,0.168
57.8,140.0,8092.0,2.422,2,5,7,1,East,True,CENTRAL_SPINE_SPLIT,0.18
69.9,99.9,6983.0,1.429,2,4,7,2,North,True,VILLA_PERIMETER,0.201
40.4,89.5,3615.8,2.215,2,4,5,3,South,True,CENTRAL_SPINE_SPLIT,0.15
57.4,66.8,3834.3,1.164,3,5,6,2,East,False,L_SHAPED_COURTYARD,0.19
57.9,43.9,2541.8,0.758,3,4,6,2,East,True,VILLA_PERIMETER,0.189
69.3,140.0,9702.0,2.02,2,5,7,1,South,True,CENTRAL_SPINE_SPLIT,0.165
25.5,61.4,1565.7,2.408,2,4,5,1,North,False,CENTRAL_SPINE_SPLIT,0.167
32.0,68.7,2198.4,2.147,2,4,6,1,East,True,CENTRAL_SPINE_SPLIT,0.134
44.4,87.4,3880.6,1.968,2,4,6,2,South,True,CENTRAL_SPINE_SPLIT,0.139
40.8,40.4,1648.3,0.99,1,2,3,1,South,False,WRAP_AROUND_OPEN_PLAN,0.148
28.4,78.0,2215.2,2.746,1,3,5,1,East,True,CENTRAL_SPINE_SPLIT,0.173
56.9,82.1,4671.5,1.443,3,5,7,1,North,True,VILLA_PERIMETER,0.215
41.7,40.8,1701.4,0.978,1,3,7,1,South,True,WRAP_AROUND_OPEN_PLAN,0.156
42.4,40.8,1729.9,0.962,1,3,7,1,South,True,L_SHAPED_COURTYARD,0.123
32.1,38.9,1248.7,1.212,1,3,5,1,East,True,VILLA_PERIMETER,0.138
53.3,106.7,5687.1,2.002,2,4,8,1,North,False,CENTRAL_SPINE_SPLIT,0.134
39.0,30.5,1189.5,0.782,2,2,4,1,North,True,COMPACT_LINEAR,0.106
32.4,82.4,2669.8,2.543,2,4,5,1,South,True,CENTRAL_SPINE_SPLIT,0.163
46.0,106.8,4912.8,2.322,1,6,7,1,East,False,CENTRAL_SPINE_SPLIT,0.146
48.7,40.2,1957.7,0.825,2,3,3,1,East,True,L_SHAPED_COURTYARD,0.186
45.8,68.7,3146.5,1.5,3,4,8,3,South,False,VILLA_PERIMETER,0.201
27.1,56.4,1528.4,2.081,3,4,7,1,North,False,CENTRAL_SPINE_SPLIT,0.186
60.4,109.8,6631.9,1.818,2,5,8,3,North,True,CENTRAL_SPINE_SPLIT,0.166
60.5,140.0,8470.0,2.314,1,4,6,3,North,True,CENTRAL_SPINE_SPLIT,0.16
47.8,71.6,3422.5,1.498,1,3,5,3,East,False,WRAP_AROUND_OPEN_PLAN,0.123
45.9,99.3,4557.9,2.163,2,4,6,2,East,True,CENTRAL_SPINE_SPLIT,0.177
44.2,50.4,2227.7,1.14,2,4,7,2,East,True,L_SHAPED_COURTYARD,0.199
24.2,62.4,1510.1,2.579,2,2,5,1,West,True,CENTRAL_SPINE_SPLIT,0.144
61.6,140.0,8624.0,2.273,2,5,8,2,South,False,CENTRAL_SPINE_SPLIT,0.166
19.4,28.4,551.0,1.464,1,1,2,0,East,True,COMPACT_LINEAR,0.109
23.3,22.0,512.6,0.944,2,1,2,0,North,True,COMPACT_LINEAR,0.112
22.0,41.1,904.2,1.868,2,2,4,1,West,True,CENTRAL_SPINE_SPLIT,0.174
34.0,66.3,2254.2,1.95,1,3,2,2,West,True,CENTRAL_SPINE_SPLIT,0.158
27.6,57.8,1595.3,2.094,2,3,6,1,East,True,CENTRAL_SPINE_SPLIT,0.171
55.4,93.1,5157.7,1.681,2,5,7,2,West,False,WRAP_AROUND_OPEN_PLAN,0.202
39.5,69.7,2753.2,1.765,3,4,7,2,East,False,CENTRAL_SPINE_SPLIT,0.157
21.2,24.0,508.8,1.132,2,1,3,0,North,True,COMPACT_LINEAR,0.112
69.0,140.0,9660.0,2.029,1,5,8,2,West,False,CENTRAL_SPINE_SPLIT,0.172
50.2,66.5,3338.3,1.325,2,4,6,1,North,True,L_SHAPED_COURTYARD,0.178
52.7,79.8,4205.5,1.514,3,5,8,2,East,True,VILLA_PERIMETER,0.2
66.5,140.0,9310.0,2.105,2,6,7,2,North,False,CENTRAL_SPINE_SPLIT,0.186
43.6,56.2,2450.3,1.289,2,3,6,2,East,True,VILLA_PERIMETER,0.177
74.4,140.0,10416.0,1.882,2,6,7,2,East,False,CENTRAL_SPINE_SPLIT,0.162
24.9,46.7,1162.8,1.876,2,2,3,1,South,True,CENTRAL_SPINE_SPLIT,0.151
31.9,82.0,2615.8,2.571,1,3,4,2,West,True,CENTRAL_SPINE_SPLIT,0.163
50.8,54.7,2778.8,1.077,2,4,7,2,West,True,VILLA_PERIMETER,0.199
65.1,85.4,5559.5,1.312,2,4,7,3,West,True,VILLA_PERIMETER,0.204
62.7,140.0,8778.0,2.233,1,4,6,2,South,True,CENTRAL_SPINE_SPLIT,0.17
38.6,83.2,3211.5,2.155,1,3,6,2,East,True,CENTRAL_SPINE_SPLIT,0.15
52.4,82.2,4307.3,1.569,2,4,6,2,West,True,VILLA_PERIMETER,0.212
22.7,40.8,926.2,1.797,2,3,6,1,East,True,CENTRAL_SPINE_SPLIT,0.163
54.1,129.2,6989.7,2.388,2,6,8,3,East,False,CENTRAL_SPINE_SPLIT,0.165
69.5,62.8,4364.6,0.904,2,4,5,2,South,True,VILLA_PERIMETER,0.213
68.3,79.8,5450.3,1.168,2,4,8,3,East,True,L_SHAPED_COURTYARD,0.177
55.1,75.8,4176.6,1.376,2,4,6,1,West,True,VILLA_PERIMETER,0.207
43.5,109.4,4758.9,2.515,1,5,8,3,North,True,CENTRAL_SPINE_SPLIT,0.139
68.7,140.0,9618.0,2.038,1,4,4,3,South,True,CENTRAL_SPINE_SPLIT,0.15
18.8,29.6,556.5,1.574,2,1,2,0,North,False,COMPACT_LINEAR,0.121
33.4,30.2,1008.7,0.904,2,2,3,1,East,False,COMPACT_LINEAR,0.106
67.7,103.4,7000.2,1.527,1,4,5,3,North,True,WRAP_AROUND_OPEN_PLAN,0.122
45.5,82.4,3749.2,1.811,1,5,8,2,West,True,COMPACT_LINEAR,0.189
38.2,78.0,2979.6,2.042,1,4,6,1,North,False,CENTRAL_SPINE_SPLIT,0.175
69.8,109.0,7608.2,1.562,2,4,7,2,South,True,VILLA_PERIMETER,0.195
26.6,32.4,861.8,1.218,2,2,4,1,East,False,COMPACT_LINEAR,0.09
41.1,93.4,3838.7,2.273,2,6,8,3,North,True,CENTRAL_SPINE_SPLIT,0.158
66.2,102.9,6812.0,1.554,3,5,10,2,West,True,VILLA_PERIMETER,0.186
30.5,41.2,1256.6,1.351,1,1,2,1,North,True,WRAP_AROUND_OPEN_PLAN,0.15
27.3,39.0,1064.7,1.429,1,2,4,1,East,True,COMPACT_LINEAR,0.14
54.7,69.4,3796.2,1.269,1,3,5,2,North,False,L_SHAPED_COURTYARD,0.197
51.1,92.1,4706.3,1.802,2,6,8,2,North,True,CENTRAL_SPINE_SPLIT,0.158
51.0,131.2,6691.2,2.573,3,5,9,2,North,True,CENTRAL_SPINE_SPLIT,0.15
26.6,46.8,1244.9,1.759,1,2,4,1,North,True,CENTRAL_SPINE_SPLIT,0.162
55.1,116.5,6419.2,2.114,2,4,6,3,South,True,CENTRAL_SPINE_SPLIT,0.133
49.1,129.7,6368.3,2.642,1,5,10,1,South,True,CENTRAL_SPINE_SPLIT,0.178
32.8,63.0,2066.4,1.921,1,3,4,1,South,False,CENTRAL_SPINE_SPLIT,0.149
49.5,132.5,6558.8,2.677,3,6,9,3,East,True,L_SHAPED_COURTYARD,0.151
53.0,127.7,6768.1,2.409,2,4,7,2,South,False,VILLA_PERIMETER,0.179
