built_up_area_sqft,floors,bhk,city_tier,soil_type,seismic_zone,climate_zone,finishing_tier,has_basement,has_lift,cost_per_sqft_inr,total_cost_inr
943.7,2,3,2,Black Cotton,III,Warm-Humid,Standard,False,False,2084.6,1967237.0
1601.8,1,2,1,Rocky,II,Moderate,Standard,False,False,1989.8,3187262.0
3163.5,2,3,2,Sandy Loam,IV,Warm-Humid,Luxury,False,False,4125.3,13050387.0
1551.9,2,2,2,Rocky,III,Composite,Standard,False,False,1793.8,2783798.0
2294.1,2,2,3,Black Cotton,III,Composite,Basic,False,False,1470.2,3372786.0
1738.3,2,3,3,Black Cotton,III,Hot-Dry,Standard,False,False,2066.8,3592718.0
689.5,1,3,3,Clay,III,Hot-Dry,Standard,False,False,1985.4,1368933.0
1278.8,1,4,1,Sandy Loam,V,Composite,Basic,False,False,1672.4,2138665.0
2331.7,2,5,2,Sandy Loam,IV,Hot-Dry,Standard,False,False,1758.6,4100528.0
1870.6,1,4,3,Clay,II,Composite,Standard,False,False,1772.9,3316387.0
2008.6,2,5,3,Clay,V,Hot-Dry,Standard,True,False,2166.6,4351833.0
2355.5,2,5,2,Clay,III,Warm-Humid,Standard,False,False,1981.5,4667423.0
1211.8,1,3,2,Clay,IV,Warm-Humid,Premium,False,False,2973.9,3603772.0
2459.9,2,3,3,Black Cotton,II,Hot-Dry,Standard,False,False,1891.1,4651917.0
1504.8,2,2,2,Sandy Loam,III,Composite,Standard,False,False,1848.3,2781322.0
1611.4,2,4,1,Black Cotton,II,Composite,Standard,False,False,2129.5,3431476.0
3303.8,2,3,2,Clay,IV,Composite,Premium,False,False,2943.0,9723083.0
1097.5,1,3,1,Clay,V,Composite,Standard,False,False,2586.6,2838794.0
1598.2,2,5,2,Black Cotton,III,Composite,Standard,False,False,2201.4,3518277.0
1136.7,1,3,2,Sandy Loam,IV,Composite,Standard,False,False,2148.7,2442427.0
3203.4,3,1,2,Sandy Loam,II,Cold,Standard,False,False,1714.8,5493190.0
556.3,1,2,1,Sandy Loam,II,Warm-Humid,Standard,False,False,1995.9,1110319.0
6326.0,3,1,3,Sandy Loam,II,Composite,Standard,False,False,1640.9,10380333.0
630.1,1,4,2,Clay,III,Composite,Standard,False,False,1944.9,1225481.0
2551.9,2,5,2,Rocky,V,Composite,Luxury,True,False,5071.0,12940685.0
2244.9,3,3,2,Sandy Loam,IV,Warm-Humid,Basic,True,False,1595.9,3582636.0
4218.3,2,3,1,Sandy Loam,IV,Composite,Basic,False,False,1388.1,5855422.0
1106.9,1,1,2,Sandy Loam,II,Composite,Standard,False,False,1825.5,2020646.0
4382.1,3,4,2,Sandy Loam,II,Hot-Dry,Premium,False,False,2532.6,11098106.0
3283.9,2,2,2,Sandy Loam,III,Composite,Standard,False,False,1786.2,5865702.0
1673.9,2,4,2,Black Cotton,IV,Warm-Humid,Standard,False,False,2296.5,3844111.0
678.0,1,2,3,Sandy Loam,V,Composite,Premium,False,False,3033.0,2056374.0
1115.9,1,2,2,Rocky,III,Moderate,Standard,False,False,1806.9,2016320.0
1693.0,1,3,1,Sandy Loam,IV,Composite,Basic,False,False,1501.3,2541701.0
1827.1,1,2,1,Sandy Loam,III,Hot-Dry,Premium,False,False,2973.2,5432334.0
617.7,1,3,2,Sandy Loam,II,Composite,Premium,False,False,2811.6,1736725.0
551.1,1,2,1,Sandy Loam,IV,Warm-Humid,Standard,False,False,2156.9,1188668.0
2258.6,1,1,1,Black Cotton,III,Hot-Dry,Standard,False,False,2461.2,5558866.0
2383.1,2,3,2,Clay,IV,Moderate,Premium,False,False,2788.1,6644321.0
2539.4,2,1,1,Black Cotton,II,Warm-Humid,Premium,True,False,3661.1,9296997.0
1059.7,1,3,1,Rocky,III,Moderate,Basic,False,False,1446.7,1533068.0
1843.2,1,3,2,Rocky,V,Composite,Premium,False,False,2957.6,5451448.0
7131.3,3,3,1,Rocky,III,Warm-Humid,Standard,False,False,1744.6,12441266.0
3636.9,3,2,3,Sandy Loam,IV,Warm-Humid,Luxury,False,False,3977.4,14465406.0
1519.3,1,2,1,Sandy Loam,III,Warm-Humid,Luxury,False,False,4551.3,6914790.0
2679.9,2,5,1,Sandy Loam,IV,Warm-Humid,Standard,False,False,1907.1,5110837.0
3396.6,2,2,2,Black Cotton,IV,Moderate,Standard,False,False,2284.8,7760552.0
1281.7,1,3,2,Sandy Loam,V,Composite,Basic,False,False,1528.8,1959463.0
1609.7,1,3,2,Sandy Loam,II,Hot-Dry,Standard,False,False,1822.9,2934322.0
1539.7,1,1,3,Sandy Loam,II,Composite,Standard,False,False,1718.6,2646128.0
2723.7,2,3,3,Rocky,III,Composite,Standard,False,False,1454.5,3961622.0
4412.7,3,2,1,Rocky,IV,Warm-Humid,Luxury,False,False,4515.5,19925547.0
2001.6,1,3,2,Rocky,III,Hot-Dry,Premium,False,False,2740.9,5486185.0
5095.4,3,1,1,Clay,III,Warm-Humid,Standard,False,False,2135.1,10879189.0
1575.5,1,2,1,Sandy Loam,III,Moderate,Basic,False,False,1486.1,2341351.0
1606.5,2,2,2,Clay,III,Hot-Dry,Standard,False,False,2043.8,3283365.0
4488.4,2,3,2,Sandy Loam,III,Composite,Basic,False,False,1241.8,5573695.0
880.9,1,3,2,Sandy Loam,III,Composite,Standard,False,False,1880.0,1656092.0
1548.4,1,3,3,Clay,II,Composite,Luxury,False,False,4035.3,6248259.0
2175.1,1,1,2,Sandy Loam,II,Warm-Humid,Premium,False,False,2469.1,5370539.0
1641.5,1,3,2,Rocky,V,Composite,Premium,False,False,3077.7,5052045.0
514.4,1,2,3,Sandy Loam,IV,Composite,Standard,False,False,1914.2,984664.0
2096.1,2,4,1,Clay,III,Composite,Standard,False,False,2040.8,4277721.0
3752.3,3,1,2,Rocky,III,Composite,Premium,False,False,2448.6,9187882.0
1951.4,2,1,1,Black Cotton,II,Composite,Standard,False,False,2350.8,4587351.0
5298.1,3,3,2,Black Cotton,III,Hot-Dry,Premium,False,False,3128.5,16575106.0
2289.8,2,4,2,Black Cotton,II,Warm-Humid,Premium,False,False,3072.2,7034724.0
572.8,1,3,3,Rocky,III,Hot-Dry,Standard,False,False,1731.1,991574.0
3473.8,2,4,1,Sandy Loam,II,Moderate,Premium,True,False,3040.8,10563131.0
1027.8,2,2,1,Clay,II,Hot-Dry,Standard,False,False,2116.3,2175133.0
2489.7,2,2,1,Sandy Loam,II,Warm-Humid,Standard,True,False,2172.4,5408624.0
1075.3,1,2,1,Rocky,II,Hot-Dry,Basic,False,False,1348.3,1449827.0
1755.7,1,3,1,Sandy Loam,II,Composite,Luxury,False,True,4535.0,8412100.0
1702.2,2,3,1,Clay,IV,Warm-Humid,Premium,True,False,4005.4,6817992.0
2012.6,2,3,2,Rocky,IV,Composite,Standard,False,False,1783.4,3589271.0
3231.2,3,2,1,Sandy Loam,III,Composite,Standard,False,False,1992.0,6436550.0
1208.4,2,4,1,Black Cotton,V,Composite,Basic,False,False,1954.8,2362180.0
4319.0,2,4,3,Clay,IV,Warm-Humid,Basic,False,False,1332.8,5756363.0
2618.4,2,3,3,Clay,III,Composite,Premium,False,False,2703.3,7078321.0
948.7,1,4,1,Sandy Loam,III,Warm-Humid,Standard,False,False,2020.6,1916943.0
2872.0,2,3,3,Clay,IV,Warm-Humid,Standard,False,False,1958.0,5623376.0
5175.5,3,2,1,Sandy Loam,II,Composite,Standard,False,True,1920.5,10389548.0
2075.4,1,2,1,Sandy Loam,III,Moderate,Luxury,False,False,4541.1,9424599.0
4684.2,2,3,1,Clay,V,Composite,Premium,False,False,3383.8,15850396.0
1274.3,1,2,1,Black Cotton,III,Warm-Humid,Standard,False,False,2518.0,3208687.0
4330.6,3,3,1,Sandy Loam,IV,Moderate,Basic,True,False,1814.8,7859173.0
2918.3,3,3,3,Clay,II,Composite,Premium,True,True,2871.2,8829023.0
2146.1,1,4,3,Clay,III,Composite,Premium,False,False,2698.3,5790822.0
3618.1,2,2,1,Sandy Loam,II,Moderate,Premium,True,False,2975.2,10764571.0
3028.2,3,3,3,Sandy Loam,III,Composite,Standard,False,True,1685.0,5552517.0
4804.8,3,3,1,Sandy Loam,III,Warm-Humid,Standard,False,True,1946.8,9803985.0
977.0,1,4,2,Sandy Loam,III,Composite,Basic,False,False,1493.5,1459150.0
1700.3,1,2,2,Rocky,III,Composite,Standard,False,False,1862.0,3165959.0
1144.1,2,3,1,Sandy Loam,IV,Composite,Basic,False,False,1516.0,1734456.0
3906.8,2,4,1,Clay,IV,Moderate,Standard,False,False,2170.3,8478928.0
1364.2,2,2,2,Black Cotton,IV,Composite,Premium,False,False,3332.7,4546469.0
1032.3,2,3,3,Clay,III,Moderate,Standard,False,False,1851.3,1911097.0
2253.9,1,3,2,Sandy Loam,II,Warm-Humid,Standard,False,False,1695.6,3821713.0
2714.9,3,2,1,Clay,II,Warm-Humid,Luxury,False,False,4781.3,12980751.0
3000.1,2,3,1,Rocky,II,Warm-Humid,Basic,False,False,1220.1,3660422.0
4152.5,2,2,2,Black Cotton,II,Warm-Humid,Premium,False,False,3019.2,12537228.0
2121.1,1,3,1,Sandy Loam,II,Composite,Premium,False,False,2930.6,6216096.0
1195.7,1,2,1,Black Cotton,III,Hot-Dry,Basic,False,False,1746.9,2088768.0
3790.9,2,2,2,Sandy Loam,V,Composite,Standard,False,False,1812.9,6872523.0
4777.3,2,2,2,Clay,II,Composite,Standard,False,False,1825.3,8720006.0
1551.0,1,4,3,Black Cotton,II,Moderate,Basic,False,False,1417.4,2198387.0
1079.6,1,1,1,Sandy Loam,V,Hot-Dry,Standard,False,False,2322.7,2507587.0
3385.3,2,2,2,Sandy Loam,III,Warm-Humid,Standard,False,False,1751.3,5928676.0
1219.5,1,3,1,Clay,V,Composite,Premium,False,False,3691.3,4501540.0
5077.2,3,2,2,Black Cotton,IV,Warm-Humid,Premium,False,False,3459.2,17563050.0
590.6,1,3,2,Black Cotton,II,Warm-Humid,Luxury,False,False,4916.0,2903390.0
1275.3,2,3,2,Black Cotton,IV,Moderate,Premium,False,False,3663.5,4672062.0
952.4,1,4,2,Clay,II,Composite,Premium,False,False,2747.6,2616814.0
3932.0,2,4,2,Black Cotton,III,Composite,Standard,False,False,2133.0,8386956.0
803.7,1,1,2,Sandy Loam,IV,Composite,Premium,False,False,2994.4,2406599.0
2316.1,1,3,2,Sandy Loam,IV,Moderate,Basic,False,False,1504.7,3485036.0
2071.7,2,3,1,Black Cotton,III,Hot-Dry,Standard,False,False,2363.6,4896670.0
4365.7,2,2,2,Sandy Loam,IV,Composite,Standard,False,False,1723.9,7526030.0
1557.6,1,2,3,Clay,V,Cold,Standard,False,False,2177.9,3392297.0
1836.2,1,2,1,Sandy Loam,III,Warm-Humid,Standard,False,False,1911.0,3508978.0
2178.0,1,4,2,Black Cotton,III,Cold,Standard,False,False,2229.9,4856722.0
6863.8,3,4,1,Sandy Loam,IV,Hot-Dry,Standard,False,True,1970.3,13973745.0
1408.2,1,2,1,Sandy Loam,III,Composite,Standard,False,False,2051.1,2888359.0
6920.3,3,1,1,Sandy Loam,II,Cold,Standard,False,False,1921.4,13296664.0
465.5,1,2,1,Black Cotton,III,Moderate,Standard,False,False,2453.5,1142104.0
2514.3,2,4,3,Rocky,III,Moderate,Standard,False,False,1618.0,4068137.0
3417.0,3,3,1,Clay,IV,Composite,Luxury,False,False,5159.7,17630695.0
1511.6,2,2,1,Black Cotton,III,Warm-Humid,Basic,False,False,1765.3,2668427.0
1554.1,1,3,2,Sandy Loam,IV,Composite,Luxury,False,False,4529.0,7038519.0
1461.1,2,3,2,Clay,V,Cold,Basic,False,False,1644.2,2402341.0
1935.8,2,3,1,Sandy Loam,II,Warm-Humid,Luxury,False,False,4221.2,8171399.0
4020.1,3,2,1,Sandy Loam,II,Composite,Standard,False,False,1774.7,7134471.0
1967.6,1,2,1,Black Cotton,III,Composite,Basic,False,False,1752.8,3448809.0
1007.5,2,3,2,Sandy Loam,II,Hot-Dry,Premium,False,False,2606.8,2626351.0
2982.4,2,3,3,Sandy Loam,IV,Composite,Standard,True,False,1923.6,5736945.0
3308.3,2,3,1,Sandy Loam,II,Composite,Premium,False,False,2704.3,8946636.0
3379.5,2,4,2,Black Cotton,III,Moderate,Standard,False,False,2039.4,6892152.0
596.4,1,3,2,Rocky,IV,Moderate,Standard,False,False,1904.3,1135725.0
1907.2,1,2,2,Clay,IV,Composite,Premium,False,False,3242.5,6184096.0
5293.9,3,3,3,Black Cotton,II,Warm-Humid,Standard,False,False,1969.5,10426336.0
3481.0,2,3,2,Sandy Loam,III,Composite,Premium,False,False,2782.1,9684490.0
1004.6,1,5,2,Sandy Loam,IV,Composite,Standard,False,False,2059.5,2068974.0
489.0,1,2,2,Sandy Loam,IV,Composite,Standard,False,False,2022.4,988954.0
4444.1,3,2,1,Clay,III,Moderate,Standard,False,False,2174.5,9663695.0
1066.1,1,4,3,Sandy Loam,II,Moderate,Premium,False,False,2652.4,2827724.0
2273.0,2,4,2,Rocky,IV,Composite,Standard,False,False,1693.7,3849780.0
1311.8,2,2,2,Rocky,III,Warm-Humid,Standard,False,False,1764.2,2314278.0
528.3,1,3,1,Rocky,III,Composite,Standard,False,False,2010.8,1062306.0
2637.7,2,2,1,Sandy Loam,III,Warm-Humid,Luxury,False,False,4415.4,11646501.0
2593.2,2,3,2,Black Cotton,III,Composite,Standard,False,False,2124.4,5508994.0
1322.2,1,2,2,Rocky,IV,Composite,Basic,False,False,1413.7,1869194.0
1736.3,1,5,1,Sandy Loam,II,Composite,Luxury,False,False,4158.4,7220230.0
4764.1,2,3,1,Sandy Loam,III,Composite,Luxury,False,False,4315.6,20559950.0
2784.8,2,2,1,Sandy Loam,III,Moderate,Basic,False,False,1360.4,3788442.0
1547.4,1,3,3,Clay,IV,Hot-Dry,Basic,False,False,1502.7,2325278.0
665.7,1,3,1,Black Cotton,II,Hot-Dry,Luxury,False,False,5807.2,3865853.0
3125.1,2,5,2,Rocky,II,Warm-Humid,Luxury,False,False,3575.4,11173483.0
1116.3,1,3,1,Sandy Loam,III,Composite,Standard,False,False,2165.3,2417124.0
4403.7,2,2,2,Clay,III,Hot-Dry,Premium,False,False,2819.0,12414030.0
1894.1,3,3,1,Clay,V,Moderate,Premium,False,True,3539.3,7153788.0
2554.4,3,2,3,Clay,III,Moderate,Standard,False,False,1912.3,4884779.0
1983.1,1,2,2,Rocky,III,Composite,Standard,False,False,1716.0,3403000.0
3131.0,2,5,2,Rocky,II,Warm-Humid,Basic,False,False,1137.6,3561826.0
1128.8,1,3,3,Rocky,II,Moderate,Basic,False,False,1172.1,1323066.0
875.4,1,5,2,Clay,II,Composite,Standard,False,False,1893.4,1657482.0
683.3,1,3,2,Sandy Loam,III,Composite,Basic,False,False,1351.0,923138.0
1316.6,1,3,1,Sandy Loam,IV,Composite,Standard,False,False,2157.1,2840038.0
3303.8,2,4,2,Sandy Loam,II,Composite,Standard,False,False,1652.1,5458208.0
5955.2,3,3,1,Clay,II,Composite,Standard,True,False,2138.6,12735791.0
798.3,1,2,2,Rocky,III,Composite,Standard,False,False,1931.4,1541837.0
748.8,1,2,2,Sandy Loam,II,Cold,Premium,False,False,2699.0,2021011.0
1543.0,2,3,3,Sandy Loam,III,Composite,Standard,False,False,1631.3,2517096.0
484.9,1,2,3,Sandy Loam,II,Composite,Standard,False,False,1794.2,870008.0
5605.5,3,2,2,Clay,III,Warm-Humid,Standard,False,False,1979.2,11094406.0
4243.7,2,4,2,Sandy Loam,IV,Warm-Humid,Premium,False,False,2573.2,10919889.0
2225.7,2,3,1,Sandy Loam,III,Moderate,Standard,False,False,1887.0,4199896.0
3251.4,2,1,1,Sandy Loam,II,Composite,Luxury,False,False,4007.4,13029660.0
2380.4,2,2,2,Sandy Loam,II,Composite,Standard,False,False,1689.3,4021210.0
1062.4,1,2,2,Sandy Loam,III,Composite,Basic,False,False,1414.1,1502340.0
1296.4,1,4,1,Sandy Loam,II,Hot-Dry,Standard,False,False,2076.9,2692493.0
2231.8,2,3,2,Black Cotton,III,Hot-Dry,Standard,False,False,2015.6,4498416.0
1009.5,1,2,3,Sandy Loam,V,Moderate,Standard,False,False,2123.7,2143875.0
3421.4,2,3,1,Sandy Loam,II,Warm-Humid,Premium,False,False,2912.0,9963117.0
596.2,1,2,2,Sandy Loam,II,Warm-Humid,Standard,False,False,1933.4,1152693.0
795.5,1,2,1,Clay,V,Moderate,Basic,False,False,1867.3,1485437.0
4770.8,2,2,2,Clay,II,Warm-Humid,Premium,False,False,2555.2,12190348.0
2111.0,1,3,2,Sandy Loam,IV,Composite,Standard,False,False,1974.6,4168381.0
1034.2,1,2,2,Rocky,V,Composite,Basic,False,False,1491.1,1542096.0
703.2,1,4,2,Sandy Loam,II,Warm-Humid,Premium,False,False,2902.0,2040686.0
4222.0,2,3,1,Sandy Loam,II,Composite,Basic,False,False,1349.9,5699278.0
2204.0,1,2,2,Clay,III,Moderate,Standard,False,False,1973.2,4348933.0
1219.8,2,2,1,Sandy Loam,V,Moderate,Standard,False,False,2066.1,2520229.0
752.5,1,4,1,Clay,III,Composite,Standard,False,False,2252.1,1694705.0
1668.8,1,2,1,Black Cotton,V,Warm-Humid,Premium,False,False,3892.3,6495470.0
1351.1,2,3,1,Sandy Loam,II,Hot-Dry,Basic,False,False,1365.7,1845197.0
1775.4,1,3,3,Sandy Loam,II,Composite,Standard,False,False,1642.2,2915562.0
2320.0,2,3,1,Rocky,III,Cold,Standard,False,False,1895.0,4396400.0
3552.4,2,1,1,Clay,II,Warm-Humid,Standard,False,False,2016.5,7163415.0
2384.5,1,3,1,Clay,V,Composite,Standard,False,False,2434.3,5804588.0
623.1,1,2,2,Sandy Loam,IV,Hot-Dry,Standard,False,False,2188.3,1363530.0
2337.9,3,2,2,Clay,IV,Hot-Dry,Standard,False,False,2075.2,4851610.0
1619.4,1,2,1,Sandy Loam,III,Composite,Standard,False,False,2103.4,3406246.0
1933.2,1,2,2,Sandy Loam,III,Moderate,Standard,False,False,1968.4,3805311.0
2026.6,1,3,2,Black Cotton,V,Warm-Humid,Luxury,False,True,5575.5,11749308.0
4761.1,2,2,2,Black Cotton,II,Hot-Dry,Premium,True,False,3534.6,16828584.0
4527.8,2,1,1,Clay,II,Warm-Humid,Standard,False,False,1918.7,8687490.0
1877.8,1,4,2,Sandy Loam,IV,Composite,Premium,False,False,2754.5,5172400.0
4518.4,2,2,2,Black Cotton,III,Warm-Humid,Standard,False,False,2010.3,9083340.0
1922.1,2,2,1,Black Cotton,IV,Composite,Basic,False,False,1720.6,3307165.0
958.5,2,2,3,Rocky,V,Composite,Premium,False,False,2723.3,2610283.0
3853.4,2,3,2,Sandy Loam,II,Composite,Standard,False,False,1516.2,5842525.0
1242.6,1,2,1,Black Cotton,II,Composite,Standard,False,False,2428.8,3018027.0
4257.5,2,2,1,Sandy Loam,V,Composite,Standard,False,False,1952.4,8312343.0
4842.1,3,1,2,Black Cotton,II,Warm-Humid,Standard,False,False,2146.3,10392599.0
2035.6,1,2,2,Sandy Loam,II,Moderate,Standard,False,False,1789.0,3641688.0
1320.3,2,3,2,Sandy Loam,II,Hot-Dry,Premium,False,False,2737.1,3613793.0
1844.7,2,3,1,Clay,III,Composite,Basic,True,False,1741.2,3211992.0
1911.1,2,2,3,Clay,III,Composite,Standard,False,False,1658.6,3169750.0
1405.5,1,2,1,Clay,III,Composite,Standard,False,False,2301.4,3234618.0
1417.3,2,4,2,Rocky,IV,Composite,Standard,False,False,1799.2,2550006.0
1743.6,1,4,1,Rocky,III,Composite,Basic,False,False,1444.1,2517933.0
2686.1,2,2,1,Black Cotton,IV,Warm-Humid,Standard,False,False,2376.7,6384054.0
3866.2,2,4,2,Sandy Loam,III,Cold,Standard,False,False,1776.7,6869078.0
1382.5,1,2,2,Clay,III,Warm-Humid,Standard,False,False,2051.4,2836060.0
1433.3,1,3,1,Sandy Loam,IV,Composite,Standard,False,False,2137.0,3062962.0
4098.0,3,1,3,Clay,II,Cold,Basic,False,False,1262.7,5174545.0
1713.3,1,3,2,Sandy Loam,III,Cold,Premium,False,False,2880.2,4934647.0
2019.0,1,4,2,Clay,III,Warm-Humid,Standard,False,False,2040.2,4119164.0
1545.2,1,3,2,Sandy Loam,III,Moderate,Premium,False,False,2876.0,4443995.0
3328.8,2,5,2,Rocky,IV,Composite,Luxury,False,False,4030.2,13415730.0
4257.8,2,4,2,Sandy Loam,III,Composite,Basic,False,False,1322.2,5629663.0
1596.8,1,2,2,Black Cotton,IV,Composite,Basic,False,False,1723.8,2752564.0
2413.0,2,3,2,Black Cotton,III,Composite,Premium,True,False,3539.3,8540331.0
654.3,1,2,2,Sandy Loam,IV,Moderate,Standard,False,False,2007.4,1313442.0
2357.8,2,2,1,Clay,III,Warm-Humid,Premium,False,False,3104.3,7319319.0
2711.6,2,4,2,Clay,III,Composite,Premium,False,False,2986.4,8097922.0
905.4,2,3,2,Rocky,III,Hot-Dry,Standard,False,False,1794.7,1624921.0
1694.9,1,2,2,Black Cotton,IV,Moderate,Premium,False,False,3638.0,6166046.0
3083.4,2,3,2,Clay,III,Composite,Luxury,False,True,4272.8,13624752.0
3222.7,2,2,1,Rocky,II,Warm-Humid,Standard,False,False,1691.0,5449586.0
5133.5,3,2,1,Sandy Loam,III,Composite,Basic,True,False,1517.9,7792140.0
3669.4,2,3,2,Sandy Loam,III,Moderate,Standard,True,False,1956.8,7180282.0
3496.8,2,3,2,Sandy Loam,IV,Composite,Basic,False,False,1315.3,4599341.0
1470.4,2,2,2,Sandy Loam,V,Composite,Standard,False,False,2095.9,3081811.0
2626.9,2,2,1,Rocky,III,Composite,Basic,True,False,1490.4,3915132.0
3228.5,2,1,2,Black Cotton,IV,Hot-Dry,Standard,False,False,2235.6,7217635.0
1889.7,2,3,3,Rocky,II,Hot-Dry,Luxury,False,False,3452.0,6523244.0
6527.7,3,3,1,Clay,IV,Warm-Humid,Standard,False,True,2319.9,15593611.0
1101.7,1,4,1,Clay,III,Hot-Dry,Standard,False,False,2317.4,2553080.0
1715.3,1,2,2,Sandy Loam,II,Warm-Humid,Premium,False,False,2802.6,4807300.0
4687.8,2,2,1,Black Cotton,II,Hot-Dry,Premium,False,False,3249.7,15233944.0
1146.0,1,4,2,Black Cotton,IV,Warm-Humid,Premium,False,False,3702.5,4243065.0
1709.7,3,4,2,Rocky,IV,Composite,Standard,False,True,1886.5,3675349.0
3829.1,3,2,1,Sandy Loam,II,Hot-Dry,Basic,False,False,1399.6,5359208.0
1977.9,2,3,1,Black Cotton,IV,Moderate,Standard,False,False,2451.2,4848228.0
1229.4,1,3,2,Sandy Loam,III,Moderate,Premium,False,False,3029.2,3724098.0
669.8,1,3,2,Rocky,II,Hot-Dry,Standard,False,False,1774.0,1188225.0
939.5,1,4,2,Black Cotton,IV,Composite,Premium,False,False,3754.9,3527729.0
2771.9,2,1,2,Sandy Loam,II,Moderate,Luxury,False,False,3915.7,10853929.0
4818.3,3,2,2,Black Cotton,III,Hot-Dry,Standard,False,True,2026.8,10215730.0
1704.7,3,4,2,Black Cotton,V,Warm-Humid,Standard,False,False,2628.1,4480122.0
1142.7,1,3,3,Clay,IV,Moderate,Standard,False,False,1987.4,2271002.0
4542.0,2,3,2,Sandy Loam,II,Composite,Basic,True,False,1379.1,6263872.0
1068.3,1,1,1,Sandy Loam,III,Warm-Humid,Luxury,False,True,4610.0,5374863.0
4173.0,2,3,1,Rocky,III,Composite,Standard,False,False,1733.8,7235147.0
4792.3,2,5,2,Sandy Loam,III,Warm-Humid,Standard,True,False,2062.1,9882202.0
4612.9,3,3,1,Clay,II,Moderate,Standard,False,False,2030.2,9365110.0
2951.1,2,3,1,Rocky,III,Composite,Standard,False,False,1760.6,5195707.0
2435.2,2,2,3,Black Cotton,IV,Hot-Dry,Premium,False,False,3145.1,7658948.0
1641.9,2,5,2,Sandy Loam,IV,Warm-Humid,Standard,False,False,1855.8,3047038.0
4271.6,2,2,2,Sandy Loam,V,Warm-Humid,Standard,False,False,1948.2,8321931.0
2532.6,2,2,2,Sandy Loam,III,Warm-Humid,Basic,False,False,1353.3,3427368.0
1991.1,1,2,2,Clay,IV,Hot-Dry,Luxury,False,False,4833.6,9624181.0
3941.3,2,3,2,Clay,III,Warm-Humid,Premium,False,False,2712.7,10691565.0
2380.8,2,3,1,Rocky,II,Moderate,Standard,False,False,1739.0,4140211.0
2816.7,2,2,3,Sandy Loam,II,Composite,Standard,False,False,1503.3,4234345.0
673.4,1,3,1,Clay,II,Composite,Premium,False,False,3188.4,2147069.0
1378.7,1,2,3,Clay,IV,Hot-Dry,Standard,False,False,1934.3,2666819.0
1047.5,1,3,2,Clay,II,Moderate,Standard,False,False,1893.8,1983756.0
4291.7,2,3,1,Clay,IV,Warm-Humid,Basic,False,False,1615.3,6932383.0
4104.7,3,4,3,Rocky,III,Warm-Humid,Standard,False,False,1626.0,6674242.0
4469.2,2,3,1,Sandy Loam,IV,Composite,Premium,False,False,2814.6,12579010.0
1445.4,1,3,2,Sandy Loam,V,Warm-Humid,Premium,False,False,2971.0,4294283.0
2220.0,1,4,1,Black Cotton,V,Composite,Premium,False,False,4037.5,8963250.0
1889.5,2,4,1,Sandy Loam,IV,Warm-Humid,Luxury,False,False,4769.3,9011592.0
1765.7,1,2,1,Clay,II,Warm-Humid,Premium,False,False,3007.3,5309990.0
2277.0,2,2,1,Clay,III,Composite,Standard,False,False,2146.1,4886670.0
1011.3,1,1,2,Sandy Loam,III,Composite,Premium,False,False,2700.3,2730813.0
6939.0,3,4,2,Clay,IV,Moderate,Basic,False,False,1490.6,10343273.0
1987.8,1,2,1,Sandy Loam,III,Hot-Dry,Premium,False,False,2935.8,5835783.0
1570.5,2,1,1,Sandy Loam,III,Composite,Standard,False,False,2038.4,3201307.0
4564.0,2,5,2,Rocky,IV,Composite,Basic,False,False,1241.4,5665750.0
4609.9,2,3,3,Sandy Loam,IV,Cold,Standard,False,False,1712.4,7893993.0
2239.0,1,4,1,Clay,III,Composite,Premium,False,False,3168.7,7094719.0
994.1,1,3,3,Clay,IV,Composite,Standard,False,False,1971.5,1959868.0
1646.6,3,2,1,Sandy Loam,III,Composite,Premium,False,False,3020.0,4972732.0
3813.4,3,2,1,Black Cotton,II,Composite,Standard,False,False,2214.7,8445537.0
4646.9,2,3,3,Black Cotton,III,Composite,Standard,False,False,1903.9,8847233.0
2664.8,2,1,1,Sandy Loam,III,Warm-Humid,Premium,False,False,2864.7,7633853.0
698.0,1,5,3,Sandy Loam,II,Composite,Standard,False,False,1766.8,1233226.0
3845.0,2,1,2,Black Cotton,IV,Composite,Standard,False,False,2237.4,8602803.0
2380.5,1,3,2,Sandy Loam,IV,Warm-Humid,Luxury,False,False,4414.7,10509193.0
3029.9,2,3,1,Sandy Loam,IV,Warm-Humid,Standard,False,False,2065.1,6257046.0
1977.9,1,3,2,Rocky,III,Cold,Standard,False,False,1837.3,3633996.0
1145.5,1,4,1,Clay,III,Moderate,Standard,False,False,2208.2,2529493.0
588.4,1,1,1,Rocky,III,Moderate,Basic,False,False,1529.6,900017.0
5053.8,3,3,2,Sandy Loam,IV,Composite,Standard,False,False,1859.4,9397036.0
2722.5,2,3,1,Rocky,III,Hot-Dry,Basic,False,False,1250.5,3404486.0
3291.2,2,2,2,Rocky,II,Moderate,Premium,False,False,2344.2,7715231.0
1657.1,1,2,3,Rocky,III,Warm-Humid,Standard,False,False,1722.3,2854023.0
1184.9,1,4,1,Clay,III,Cold,Basic,False,False,1560.6,1849155.0
